target_inter_id,target_inter_name,movement,entrance_dir8,entrance_eight_direction,turn_dir_no,exit_dir8,downstream_inter_id,downstream_inter_name,receiving_eight_direction,receiving_turn_dir_no,period,target_overflow_max_pm,target_overflow_mean_pm,target_overflow_max_all,target_sat_max_pm,target_green_util_max_pm,target_queue_max_m_pm,downstream_overflow_max_pm,downstream_sat_max_pm,screen_type,target_overflow_problem,target_sat_problem,target_high_demand,downstream_blocked,downstream_slack,has_downstream_dwd
011wwe28g7c00001,安成街与齐音路路口,南进口左转,4,5,1,6,011wwe28g6900001,无名道路与雪晴路路口,3,1,evening_peak,0.3945,0.0058,0.5326,,,47.7,0.0491,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28gyu00001,新泺大街与大辛河西路路口,东进口直行,2,3,2,6,011wwe28gvj00001,奥体西路与新泺大街路口,3,2,evening_peak,0.3936,0.075,0.3936,,,113.4,0.3541,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0xgkh00001,益寿路与闵子骞路路口,北进口直行,0,1,2,4,011wwe0xfuh00001,燕子山路与解放路路口,1,2,evening_peak,0.3927,0.0611,0.3927,,,127.4,0.1676,,WEAK_TYPE1,False,False,False,False,True,True
011wwe29rhv00001,康虹路与舜旺路路口,东进口直行,2,3,2,6,011wwe29r5h00001,康虹路与颖秀路路口,3,2,evening_peak,0.3919,0.0715,0.3919,,,56.6,0.156,,WEAK_TYPE1,False,False,False,False,True,True
011wwe29hzm00001,天辰路与崇华路路口,东北进口左转,1,2,1,3,011wwe29k1q00001,崇华路与新泺大街路口,8,1,evening_peak,0.3915,0.0567,0.4069,,,40.6,0.076,,WEAK_TYPE1,False,False,False,False,True,True
011wwe2800600001,二环东路辅路与经十路路口,西进口直行,6,7,2,2,011wwe2800g00001,二环东路与经十路路口,7,2,evening_peak,0.3912,0.1622,0.9342,,,74.2,0.3132,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28vu000001,奥体西路与规划路路口,南进口直行,4,5,2,0,011wwe28y7r00001,兴贤北街与奥体西路路口,5,2,evening_peak,0.3902,0.0823,0.3902,,0.2128,132.0,0.121,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28ecr00001,天辰路与泺邑路路口,西进口直行,6,7,2,2,011wwe28s4900001,天辰路与无名道路路口,7,2,evening_peak,0.3896,0.0045,0.3896,,0.4444,90.4,0.1427,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28gm900001,安成街与奥体西路路口,西进口直行,6,7,2,2,011wwe2952100001,安成街与大辛河西路路口,7,2,evening_peak,0.3894,0.0495,0.5651,,0.4082,36.8,0.1126,0.0,WEAK_TYPE1,False,False,False,False,True,True
011wwe2cbtt00001,工业南路与烈士山东路路口,东北进口直行,1,2,2,5,011wwe2cbk500001,刘智远路与工业南路路口,2,2,evening_peak,0.3858,0.0732,0.6087,,,66.8,0.267,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0rt8400001,千佛山东路与旅游路路口,西进口直行,6,7,2,2,011wwe0rt9s00001,旅游路与环山路路口,7,2,evening_peak,0.3848,0.072,0.3848,,,106.6,0.055,,WEAK_TYPE1,False,False,False,False,True,True
011wwe293hz00001,舜海路与辰鸣路路口,北进口左转,0,1,1,2,011wwe293nq00001,舜义路与辰鸣路路口,7,1,evening_peak,0.3815,0.0408,0.3925,,0.1739,48.8,0.1934,0.0,WEAK_TYPE1,False,False,False,False,True,True
011wwe28ecr00001,天辰路与泺邑路路口,南进口直行,4,5,2,0,011wwe28s1k00001,文敏街与泺邑路路口,5,2,evening_peak,0.3775,0.0502,0.6206,,0.2857,47.2,0.3315,0.0,WEAK_TYPE1,False,False,False,False,True,True
011wwe0rtfb00001,环山路与环山路路口,西进口直行,6,7,2,2,011wwe0rtv700001,燕子山西路与环山路路口,7,2,evening_peak,0.3774,0.1543,0.4166,,,69.4,0.077,,WEAK_TYPE1,False,False,False,False,True,True
011wwe29rzm00001,开拓路与沁园路路口,西进口左转,6,7,1,0,011wwe2c2rm00001,开拓路与花园东路路口,5,1,evening_peak,0.3773,0.0134,0.3773,,,120.0,0.2954,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0rvxj00001,二环东路出口与二环东路辅路路口,东进口直行,2,3,2,6,011wwe0rt9s00001,旅游路与环山路路口,3,2,evening_peak,0.3772,0.0474,0.4524,1.3299,1.3299,221.6,0.479,,TYPE1_POINT,False,True,True,False,True,True
011wwe0xm0p00001,明湖东路与长盛街路口,东进口直行,2,3,2,6,011wwe0xjjs00001,明湖东路与黑虎泉北路路口,3,2,evening_peak,0.3754,0.0125,0.3754,,,142.2,0.2218,,WEAK_TYPE1,False,False,False,False,True,True
011wwe29k7w00001,新泺大街与舜华西路路口,西南进口直行,5,6,2,1,011wwe29ksd00001,新泺大街与舜华路路口,6,2,evening_peak,0.3753,0.0684,0.3753,,,114.6,0.3936,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28gg600001,新泺大街与齐音路路口,东进口直行,2,3,2,6,011wwe28gf200001,新泺大街与星天路路口,3,2,evening_peak,0.3744,0.1246,0.3744,0.8816,0.8816,75.8,0.2506,,TYPE1_POINT,False,False,True,False,True,True
011wwe28f7z00001,书昌街与齐音路路口,南进口直行,4,5,2,0,011wwe28fet00001,规划一号路与齐川路路口,5,2,evening_peak,0.3737,0.0569,0.5091,,,41.4,0.1289,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28sgb00001,工业南路与茂岭二号路路口,南进口直行,4,5,2,0,011wwe28t5v00001,化纤厂路与化纤厂路路口,5,2,evening_peak,0.3733,0.1431,0.5341,0.8848,0.8848,46.4,0.1071,,TYPE1_POINT,False,False,True,False,True,True
011wwe28dxj00001,坤顺路与坤顺路路口,东进口直行,2,3,2,6,011wwe28dwj00001,坤顺路与东篱路路口,3,2,evening_peak,0.37,0.0099,0.5611,,,29.8,0.3252,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28ej500001,养浩街与海右路路口,北进口直行,0,1,2,4,011wwe28dvh00001,南丰街与海右路路口,1,2,evening_peak,0.3692,0.1328,1.7407,,0.2419,42.0,0.1516,,WEAK_TYPE1,False,False,False,False,True,True
011wwe23nxy00001,百合东路与老石沟路路口,南进口直行,4,5,2,0,011wwe23nzg00001,商业北街与百合东路路口,5,2,evening_peak,0.3664,0.0268,0.4806,,,39.8,0.3747,,WEAK_TYPE1,False,False,False,False,True,True
011wwe295cm00001,奥体中路与新泺大街路口,西进口直行,6,7,2,2,011wwe29hj300001,天泺路与新泺大街路口,7,2,evening_peak,0.3641,0.1254,0.3641,,0.697,103.6,0.1019,0.4166,WEAK_TYPE1,False,False,False,False,True,True
011wwe0x3vt00001,和平路与山师东路路口,西进口直行,6,7,2,2,011wwe0x9cq00001,历山东路与和平路路口,7,2,evening_peak,0.3637,0.0962,0.4189,,,109.4,0.3437,,WEAK_TYPE1,False,False,False,False,True,True
011wwe2813t00001,二环东路与甸新南路路口,北进口直行,0,1,2,4,011wwe280bc00001,二环东路辅路与文化东路路口,1,2,evening_peak,0.363,0.0484,0.4675,,0.3696,95.8,0.4001,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0x0dg00001,佛山街与千佛山路路口,东进口左转,2,3,1,4,011wwe0rpsj00001,千佛山路与经十路路口,1,1,evening_peak,0.3612,0.0261,0.3612,,,113.8,0.0613,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28ej500001,养浩街与海右路路口,南进口直行,4,5,2,0,011wwe28em100002,海右路与海右路路口,5,2,evening_peak,0.3605,0.0875,0.3605,,0.2419,46.6,0.296,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0xmxp00002,历山路与历山路路口,东南进口直行,3,4,2,7,011wwe0xmyx00001,历山路与海晏门街路口,4,2,evening_peak,0.3602,0.0749,0.3934,,,56.4,0.4472,,WEAK_TYPE1,False,False,False,False,True,True
011wwe284bk00002,甸新东路与解放路路口,东进口直行,2,3,2,6,011wwe0xfuh00001,燕子山路与解放路路口,3,2,evening_peak,0.3574,0.0469,0.6982,,,78.0,0.1784,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28f3100001,茂岭山三号路与解放东路路口,东进口直行,2,3,2,6,011wwe28drd00001,解放东路与解放东路路口,3,2,evening_peak,0.3555,0.0721,0.3555,,0.2542,110.6,0.5995,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28ugh00001,虞舜街与大东路路口,东进口直行,2,3,2,6,011wwe28uf400001,虞舜街与齐音路路口,3,2,evening_peak,0.3549,0.015,0.4291,,0.3243,40.2,0.0963,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0wf1t00001,趵突泉北路与趵突泉南路路口,西北进口直行,7,8,2,3,011wwe0wcdr00001,泺源大街与趵突泉南路路口,8,2,evening_peak,0.3547,0.1407,0.4105,,,75.0,0.1764,,WEAK_TYPE1,False,False,False,False,True,True
011wwe287zs00001,天辰路与彤霞路路口,北进口左转,0,1,1,2,011wwe28ecr00001,天辰路与泺邑路路口,7,1,evening_peak,0.3547,0.0057,0.3547,,,39.6,0.0328,,WEAK_TYPE1,False,False,False,False,True,True
011wwe290ey00001,柳康路与龙奥北路路口,西进口直行,6,7,2,2,011wwe290sy00001,荷宁路与龙奥北路路口,7,2,evening_peak,0.3544,0.1466,0.3544,0.7616,0.7616,87.2,0.2757,,WEAK_TYPE1,False,False,False,False,True,True
011wwe281cy00001,二环东路与和平路路口,西进口直行,6,7,2,2,011wwe283cs00001,和平东路与姚家路路口,7,2,evening_peak,0.354,0.0341,0.4798,,,48.4,0.1211,0.3771,WEAK_TYPE1,False,False,False,False,True,True
011wwe29wbh00001,工业南路与开拓路路口,西北进口直行,7,8,2,3,011wwe29w4n00001,天辰路与开拓路路口,8,2,evening_peak,0.3528,0.1306,0.4807,,,64.0,0.0878,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28yjg00001,正丰路与正丰路路口,南进口直行,4,5,2,0,011wwe28yt200001,兴贤北街与正丰路路口,5,2,evening_peak,0.3523,0.0131,0.3523,,,71.0,0.091,,WEAK_TYPE1,False,False,False,False,True,True
011wwe29n3p00001,兴贤北街与奥体中路路口,南进口直行,4,5,2,0,011wwe29p1700001,奥体中路与康虹路路口,5,2,evening_peak,0.3518,0.06,0.3706,,,134.8,0.2775,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28se000001,虞舜街与齐风路路口,北进口直行,0,1,2,4,011wwe28s7300001,文敏街与齐风路路口,1,2,evening_peak,0.3515,0.0064,0.6608,,,38.4,0.1265,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28f3p00001,书昌街与山左路路口,东进口左转,2,3,1,4,011wwe28f3100001,茂岭山三号路与解放东路路口,1,1,evening_peak,0.3507,0.0072,0.3507,,,37.0,0.2046,0.0,WEAK_TYPE1,False,False,False,False,True,True
011wwe286rw00001,解放东路与文博西路路口,东进口直行,2,3,2,6,011wwe2867z00001,浆水泉路与解放东路路口,3,2,evening_peak,0.3494,0.1341,0.7383,,0.1622,67.2,0.1909,0.0,WEAK_TYPE1,False,False,False,False,True,True
011wwe284fk00001,二环东路与解放路路口,北进口直行,0,1,2,4,011wwe2846q00001,二环东路出口与二环东路辅路路口,1,2,evening_peak,0.349,0.1153,0.349,1.4317,1.4317,45.1,0.303,,TYPE1_POINT,False,True,True,False,True,True
011wwe29njw00001,会展西路与会展路路口,西南进口直行,5,6,2,1,011wwe29q8900001,会展东路与会展路路口,6,2,evening_peak,0.3479,0.0467,0.5575,,,76.0,0.0781,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28dm500001,姚家东路与茂岭二号路路口,南进口直行,4,5,2,0,011wwe28dtj00001,茂岭二号路与规划一号路路口,5,2,evening_peak,0.3474,0.0835,0.3498,,0.4688,115.6,0.3153,0.6609,WEAK_TYPE1,False,False,False,False,True,True
011wwe28f3p00001,书昌街与山左路路口,北进口直行,0,1,2,4,011wwe28f3100001,茂岭山三号路与解放东路路口,1,2,evening_peak,0.3447,0.0309,0.7989,,,37.8,0.505,0.0,WEAK_TYPE1,False,False,False,False,True,True
011wwe282ex00001,浆水泉路与窑头路路口,北进口直行,0,1,2,4,011wwe282e300001,浆水泉路与经十路路口,1,2,evening_peak,0.3443,0.1048,0.3935,1.0071,1.0071,35.7,0.6452,,TYPE1_POINT,False,True,True,False,True,True
011wwe0x9cq00001,历山东路与和平路路口,西进口直行,6,7,2,2,011wwe0x9gw00001,和平路与和平路路口,7,2,evening_peak,0.3437,0.0292,0.3702,,,160.8,0.2615,,WEAK_TYPE1,False,False,False,False,True,True
011wwe29q8900001,会展东路与会展路路口,东南进口左转,3,4,1,5,011wwe29njw00001,会展西路与会展路路口,2,1,evening_peak,0.3437,0.0405,0.6447,,,30.6,0.0448,,WEAK_TYPE1,False,False,False,False,True,True
011wwe281bq00001,和平路与甸新东路路口,东进口直行,2,3,2,6,011wwe0xcun00001,和平路与燕子山路路口,3,2,evening_peak,0.3429,0.1174,0.6222,0.94,0.94,47.4,0.1091,,TYPE1_POINT,False,True,True,False,True,True
011wwe0wg0s00001,周公祠街与趵突泉北路路口,西进口左转,6,7,1,0,011wwe0wgbs00001,大明湖路与趵突泉北路路口,5,1,evening_peak,0.3388,0.0225,0.3388,,,110.4,0.2483,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28ged00001,秦公街与齐音路路口,南进口直行,4,5,2,0,011wwe28gg600001,新泺大街与齐音路路口,5,2,evening_peak,0.3384,0.0235,0.9629,,,58.2,0.2091,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28g7c00001,安成街与齐音路路口,北进口直行,0,1,2,4,011wwe28g5d00001,养浩街与齐音路路口,1,2,evening_peak,0.3372,0.0364,0.578,,,58.0,0.2878,,WEAK_TYPE1,False,False,False,False,True,True
011wwe291sx00001,奥体中路与经十路路口,东进口直行,2,3,2,6,011wwe291ey00001,奥体中路与经十路路口,3,2,evening_peak,0.3371,0.0799,0.3941,,,104.2,0.3064,,WEAK_TYPE1,False,False,False,False,True,True
011wwe281cy00001,二环东路与和平路路口,北进口左转,0,1,1,2,011wwe283cs00001,和平东路与姚家路路口,7,1,evening_peak,0.3348,0.1004,0.3348,,,51.8,0.0281,0.7886,WEAK_TYPE1,False,False,False,False,True,True
011wwe28dvh00001,南丰街与海右路路口,东进口左转,2,3,1,4,011wwe28dtj00001,茂岭二号路与规划一号路路口,1,1,evening_peak,0.3345,0.0088,0.5198,,,39.0,0.2697,0.5421,WEAK_TYPE1,False,False,False,False,True,True
011wwe28s5d00001,天辰路与齐风路路口,东进口直行,2,3,2,6,011wwe28s4900001,天辰路与无名道路路口,3,2,evening_peak,0.3345,0.0322,0.4385,,,41.8,0.1544,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28s1k00001,文敏街与泺邑路路口,南进口直行,4,5,2,0,011wwe28s2u00001,虞舜街与泺邑路路口,5,2,evening_peak,0.3315,0.0136,0.4268,,0.3243,33.4,0.0279,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28gkc00001,安成街与无名道路路口,东进口直行,2,3,2,6,011wwe28g7c00001,安成街与齐音路路口,3,2,evening_peak,0.3278,0.039,0.6439,,,30.8,0.1312,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28znc00001,康虹路与正奥路路口,西进口左转,6,7,1,0,011wwe28zqr00001,弘文街与正奥路路口,5,1,evening_peak,0.3249,0.0046,0.3249,,,75.8,0.0699,,WEAK_TYPE1,False,False,False,False,True,True
011wwe29m6200001,天辰路与舜华路路口,西北进口左转,7,8,1,1,011wwe29mts00001,天辰路与颖秀路路口,6,1,evening_peak,0.3222,0.0378,0.3762,,,33.4,0.0301,,WEAK_TYPE1,False,False,False,False,True,True
011wwe23jk700001,龙驰路与龙鼎大道路口,南进口直行,4,5,2,0,011wwe23ju200001,龙翔路与龙鼎大道路口,5,2,evening_peak,0.319,0.0095,0.319,,,116.8,0.283,,WEAK_TYPE1,False,False,False,False,True,True
011wwe29h9n00001,天辰路与奥体中路路口,北进口左转,0,1,1,2,011wwe29hu900001,天泺路与天辰路路口,7,1,evening_peak,0.3189,0.0141,0.3189,0.8115,0.8115,130.6,0.2874,0.0945,WEAK_TYPE1,False,False,False,False,True,True
011wwe0rtfb00001,环山路与环山路路口,西进口左转,6,7,1,0,011wwe0rw4700001,燕翔路与环山路路口,5,1,evening_peak,0.3187,0.0886,0.8266,,,58.6,0.0348,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0rrtm00001,山师东路与经十路路口,北进口直行,0,1,2,4,011wwe0rrjm00001,山师东路与经十一路路口,1,2,evening_peak,0.3181,0.0825,0.8816,,,54.2,0.2221,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28u6t00001,天辰路与齐音路路口,东进口直行,2,3,2,6,011wwe28u3e00001,天辰路与星天路路口,3,2,evening_peak,0.3173,0.0506,0.3615,,,40.2,0.1435,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28d9t00001,无名道路与泺邑路路口,南进口直行,4,5,2,0,011wwe28dcv00001,泺邑路与泺邑路路口,5,2,evening_peak,0.3158,0.0074,0.3872,,,41.6,0.2682,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28dtj00001,茂岭二号路与规划一号路路口,南进口直行,4,5,2,0,011wwe28dvh00001,南丰街与海右路路口,5,2,evening_peak,0.3153,0.0805,0.3153,0.6609,0.6609,57.8,0.1771,,WEAK_TYPE1,False,False,False,False,True,True
011wwe23jk700001,龙驰路与龙鼎大道路口,北进口直行,0,1,2,4,011wwe23hu200001,龙鼎大道与龙鼎大道路口,1,2,evening_peak,0.3152,0.1137,0.3152,,,72.8,0.1414,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0x42000001,南门大街与天地坛街路口,北进口直行,0,1,2,4,011wwe0x1b600001,南门大街与泺源大街路口,1,2,evening_peak,0.3148,0.0688,0.4664,,,77.2,0.1367,,WEAK_TYPE1,False,False,False,False,True,True
011wwe2800g00001,二环东路与经十路路口,西进口直行,6,7,2,2,011wwe2827q00001,浆水泉路与经十路路口,7,2,evening_peak,0.3132,0.0614,1.891,,,21.6,0.1021,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0x1y400001,太平街与泺源大街路口,西进口直行,6,7,2,2,011wwe0x3c500001,泺源大街辅路与历山路路口,7,2,evening_peak,0.3118,0.0843,0.5125,,,61.2,0.783,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28f7c00001,解放东路与齐川路路口,南进口直行,4,5,2,0,011wwe28f7z00001,书昌街与齐音路路口,5,2,evening_peak,0.3118,0.0346,0.5547,,0.3871,36.2,0.3737,,WEAK_TYPE1,False,False,False,False,True,True
011wwe2c0qe00001,舜华北路与花园东路路口,南进口直行,4,5,2,0,011wwe2c0y300001,轻风路与舜华北路路口,5,2,evening_peak,0.3067,0.1052,0.3067,,,86.0,0.3661,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28f3100001,茂岭山三号路与解放东路路口,南进口左转,4,5,1,6,011wwe28drd00001,解放东路与解放东路路口,3,1,evening_peak,0.3066,0.0715,0.3531,,0.3846,35.6,0.7213,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0xcun00001,和平路与燕子山路路口,南进口直行,4,5,2,0,011wwe0xfuh00001,燕子山路与解放路路口,5,2,evening_peak,0.306,0.0513,0.4421,,,47.2,0.0956,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0wbuw00001,文化西路与趵突泉南路路口,西进口直行,6,7,2,2,011wwe0wbyy00001,文化西路与青年东路路口,7,2,evening_peak,0.3048,0.0471,0.702,,,49.4,0.2213,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28g5d00001,养浩街与齐音路路口,南进口直行,4,5,2,0,011wwe28g7c00001,安成街与齐音路路口,5,2,evening_peak,0.3033,0.0067,0.3487,,,33.4,0.6401,,WEAK_TYPE1,False,False,False,False,True,True
011wwe28shs00001,天辰路与海右路路口,南进口直行,4,5,2,0,011wwe28sk700001,文敏街与海右路路口,5,2,evening_peak,0.3027,0.0849,0.3027,0.48,0.48,39.8,0.3874,0.4286,WEAK_TYPE1,False,False,False,False,True,True
011wwe0x1y400001,太平街与泺源大街路口,北进口左转,0,1,1,2,011wwe0x3c500001,泺源大街辅路与历山路路口,7,1,evening_peak,0.3018,0.0281,0.88,,,41.5,0.143,,WEAK_TYPE1,False,False,False,False,True,True
011wwe29uss00001,长岭山南路与刘智远路路口,南进口左转,4,5,1,6,011wwe29u9v00001,凤凰路与舜风路路口,3,1,evening_peak,0.3007,0.0243,0.3007,,,75.0,0.0682,,WEAK_TYPE1,False,False,False,False,True,True
011wwe2929q00001,奥体东路与龙奥北路路口,西进口直行,6,7,2,2,011wwe292sj00001,舜海路与龙奥北路路口,7,2,evening_peak,0.2868,0.1155,0.4556,1.5881,1.5881,84.6,0.2123,,TYPE1_POINT,False,True,True,False,True,True
011wwe23pum00001,龙奥南路与龙洞立交桥路口,东进口左转,2,3,1,4,011wwe23nsq00001,龙兴路与龙鼎大道路口,1,1,evening_peak,0.2718,0.1291,0.3282,1.2,1.2,65.6,0.0506,,TYPE1_POINT,False,True,True,False,True,True
011wwe28fty00001,坤顺路与奥体西路路口,东进口直行,2,3,2,6,011wwe28fsv00001,坤顺路与无名道路路口,3,2,evening_peak,0.2596,0.0553,0.7216,1.9487,1.9487,50.8,0.2136,0.3098,TYPE1_POINT,False,True,True,False,True,True
011wwe289qc00001,经十路与转山西路路口,南进口直行,4,5,2,0,011wwe289y900001,礼士路与礼士路路口,5,2,evening_peak,0.2321,0.0776,0.2718,1.0594,1.0594,57.2,0.4076,,TYPE1_POINT,False,True,True,False,True,True
011wwe2867z00001,浆水泉路与解放东路路口,南进口左转,4,5,1,6,011wwe2869h00001,解放东路与解放东路路口,3,1,evening_peak,0.2319,0.064,0.5913,1.0973,1.0973,32.0,0.015,0.0,TYPE1_POINT,False,True,True,False,True,True
011wwe295cm00001,奥体中路与新泺大街路口,东进口直行,2,3,2,6,011wwe28gyu00001,新泺大街与大辛河西路路口,3,2,evening_peak,0.212,0.0987,0.2709,1.2735,1.2735,64.8,0.3936,,TYPE1_POINT,False,True,True,False,True,True
011wwe283uh00001,姚家街与姚家路路口,西进口直行,6,7,2,2,011wwe283z600001,姚家路与文博西路路口,7,2,evening_peak,0.2112,0.0411,0.2202,1.0973,1.0973,61.5,0.0889,0.0,TYPE1_POINT,False,True,True,False,True,True
011wwe29jbf00001,会展路与奥体中路路口,西进口直行,6,7,2,2,011wwe29nh000001,会展路与崇华路路口,7,2,evening_peak,0.2029,0.0614,1.0838,0.8886,0.8886,39.4,0.1185,,TYPE1_POINT,False,False,True,False,True,True
011wwe0rvxj00001,二环东路出口与二环东路辅路路口,北进口左转,0,1,1,2,011wwe22jsg00001,旅游路与荆山东路路口,7,1,evening_peak,0.1923,0.0234,0.1923,3.189,3.189,58.2,0.0278,0.4809,TYPE1_POINT,False,True,True,False,True,True
011wwe29jbf00001,会展路与奥体中路路口,南进口直行,4,5,2,0,011wwe29n3p00001,兴贤北街与奥体中路路口,5,2,evening_peak,0.1895,0.0537,0.5376,0.9459,0.9459,46.6,0.3518,,TYPE1_POINT,False,True,True,False,True,True
011wwe288we00001,云腾路与转山西路路口,西进口左转,6,7,1,0,011wwe288ys00001,无名道路与转山西路路口,5,1,evening_peak,0.1823,0.01,0.1823,1.3302,1.3302,106.6,0.0473,,TYPE1_POINT,False,True,True,False,True,True
011wwe28vhw00001,奥体西路与工业南路路口,南进口直行,4,5,2,0,011wwe28vu000001,奥体西路与规划路路口,5,2,evening_peak,0.181,0.0663,0.3644,1.4592,1.4592,43.6,0.3902,0.0,TYPE1_POINT,False,True,True,False,True,True
011wwe22wfv00001,旅游路与洪山路路口,北进口直行,0,1,2,4,011wwe22we400001,洪山路与洪山路路口,1,2,evening_peak,0.1797,0.0309,0.3262,0.8739,0.8739,22.8,0.1058,0.0,TYPE1_POINT,False,False,True,False,True,True
011wwe28vu000001,奥体西路与规划路路口,西进口左转,6,7,1,0,011wwe28y7r00001,兴贤北街与奥体西路路口,5,1,evening_peak,0.1766,0.0283,0.1766,0.9183,0.9183,50.4,0.0686,,TYPE1_POINT,False,True,True,False,True,True
011wwe28sgb00001,工业南路与茂岭二号路路口,西进口直行,6,7,2,2,011wwe28szy00001,工业南路与山左路路口,7,2,evening_peak,0.1756,0.0831,0.1987,1.6054,1.6054,68.6,0.1237,,TYPE1_POINT,False,True,True,False,True,True
011wwe293dv00001,经十路辅路与草山岭西路路口,东进口直行,2,3,2,6,011wwe291sx00001,奥体中路与经十路路口,3,2,evening_peak,0.1748,0.0495,0.1748,1.7778,1.7778,74.8,0.3371,,TYPE1_POINT,False,True,True,False,True,True
011wwe29h9n00001,天辰路与奥体中路路口,南进口直行,4,5,2,0,011wwe29j2u00001,奥体中路与工业南路路口,5,2,evening_peak,0.1731,0.0393,0.2159,1.2764,1.2764,77.2,0.1676,0.0,TYPE1_POINT,False,True,True,False,True,True
011wwe28s8e00001,工业南路与泺邑路路口,东进口左转,2,3,1,4,011wwe28s2u00001,虞舜街与泺邑路路口,1,1,evening_peak,0.167,0.053,0.2032,1.2973,1.2973,53.6,0.0,,TYPE1_POINT,False,True,True,False,True,True
011wwe28vu000001,奥体西路与规划路路口,西进口直行,6,7,2,2,011wwe28vy300001,正丰路与规划路路口,7,2,evening_peak,0.164,0.0522,0.2186,0.9183,0.9183,46.8,0.2982,,TYPE1_POINT,False,True,True,False,True,True
011wwe29jbf00001,会展路与奥体中路路口,西进口左转,6,7,1,0,011wwe29n3p00001,兴贤北街与奥体中路路口,5,1,evening_peak,0.1514,0.0114,0.1545,0.9067,0.9067,29.4,0.0707,,TYPE1_POINT,False,True,True,False,True,True
011wwe29jbf00001,会展路与奥体中路路口,南进口左转,4,5,1,6,011wwe28vz100001,会展路与正奥路路口,3,1,evening_peak,0.1431,0.0181,0.1431,0.8955,0.8955,35.2,0.0554,0.4188,TYPE1_POINT,False,False,True,False,True,True
011wwe22xn400001,旅游路与转山西路路口,西进口直行,6,7,2,2,011wwe22xp500001,旅游路与福地街路口,7,2,evening_peak,0.1309,0.0421,0.282,0.9513,0.9513,54.4,0.4514,,TYPE1_POINT,False,True,True,False,True,True
011wwe284fk00001,二环东路与解放路路口,北进口左转,0,1,1,2,011wwe284y100001,解放东路与解放东路路口,7,1,evening_peak,0.1292,0.0382,0.2678,1.4783,1.4783,16.7,0.0312,0.0,TYPE1_POINT,False,True,True,False,True,True
011wwe288ct00001,经十路辅路与洪山路路口,东进口左转,2,3,1,4,011wwe2889e00001,云腾路与洪山路路口,1,1,evening_peak,0.1267,0.0176,0.1267,1.8344,1.8344,53.4,0.0967,,TYPE1_POINT,False,True,True,False,True,True
011wwe293dv00001,经十路辅路与草山岭西路路口,南进口左转,4,5,1,6,011wwe291sx00001,奥体中路与经十路路口,3,1,evening_peak,0.1208,0.0483,0.1797,1.7174,1.7174,34.0,0.1488,,TYPE1_POINT,False,True,True,False,True,True
011wwe2909y00001,龙奥北路与龙奥西路路口,西进口直行,6,7,2,2,011wwe290ey00001,柳康路与龙奥北路路口,7,2,evening_peak,0.1148,0.0407,0.2912,1.3516,1.3516,32.5,0.3544,0.7616,TYPE1_POINT,False,True,True,False,True,True
011wwe28fty00001,坤顺路与奥体西路路口,北进口左转,0,1,1,2,011wwe2948q00001,坤顺路与礼耕路路口,7,1,evening_peak,0.1142,0.0214,0.2074,1.3459,1.3459,40.8,0.0621,0.3331,TYPE1_POINT,False,True,True,False,True,True
011wwe22mcj00001,旅游路与浆水泉路路口,西进口直行,6,7,2,2,011wwe22q4c00001,旅游路与旅游路路口,7,2,evening_peak,0.1087,0.0309,0.1087,1.2756,1.2756,62.0,0.3547,,TYPE1_POINT,False,True,True,False,True,True
