target_inter_id,target_inter_name,movement,entrance_dir8,entrance_eight_direction,turn_dir_no,exit_dir8,downstream_inter_id,downstream_inter_name,receiving_eight_direction,receiving_turn_dir_no,period,target_overflow_max_pm,target_overflow_mean_pm,target_overflow_max_all,target_sat_max_pm,target_green_util_max_pm,target_queue_max_m_pm,downstream_overflow_max_pm,downstream_sat_max_pm,screen_type,target_overflow_problem,target_sat_problem,target_high_demand,downstream_blocked,downstream_slack,has_downstream_dwd
011wwe23hhr00001,龙景路与龙鼎大道路口,北进口直行,0,1,2,4,011wwe235ey00001,龙程路与龙鼎大道路口,1,2,evening_peak,0.1196,0.0374,0.2119,,,36.8,0.1773,,OTHER,False,False,False,False,True,True
011wwe23hhr00001,龙景路与龙鼎大道路口,东进口左转,2,3,1,4,011wwe235ey00001,龙程路与龙鼎大道路口,1,1,evening_peak,0.0806,0.0137,0.2322,,,17.0,0.0692,,OTHER,False,False,False,False,True,True
011wwe23hhr00001,龙景路与龙鼎大道路口,南进口直行,4,5,2,0,011wwe23hu200001,龙鼎大道与龙鼎大道路口,5,2,evening_peak,0.1191,0.0366,0.2175,,,40.4,0.2288,,OTHER,False,False,False,False,True,True
011wwe23hu200001,龙鼎大道与龙鼎大道路口,北进口直行,0,1,2,4,011wwe23hhr00001,龙景路与龙鼎大道路口,1,2,evening_peak,0.1414,0.0501,0.1414,,,51.0,0.1196,,OTHER,False,False,False,False,True,True
011wwe23hu200001,龙鼎大道与龙鼎大道路口,南进口直行,4,5,2,0,011wwe23jk700001,龙驰路与龙鼎大道路口,5,2,evening_peak,0.2288,0.0788,0.2439,,,69.6,0.319,,OTHER,False,False,False,False,True,True
011wwe23jk700001,龙驰路与龙鼎大道路口,北进口左转,0,1,1,2,011wwe23jqg00001,龙驰路与无名道路路口,7,1,evening_peak,0.0624,0.0054,0.084,,,14.4,0.0169,,OTHER,False,False,False,False,True,True
011wwe23jk700001,龙驰路与龙鼎大道路口,北进口直行,0,1,2,4,011wwe23hu200001,龙鼎大道与龙鼎大道路口,1,2,evening_peak,0.3152,0.1137,0.3152,,,72.8,0.1414,,WEAK_TYPE1,False,False,False,False,True,True
011wwe23jk700001,龙驰路与龙鼎大道路口,东进口左转,2,3,1,4,011wwe23hu200001,龙鼎大道与龙鼎大道路口,1,1,evening_peak,0.0894,0.0176,0.5541,,,27.2,0.0366,,OTHER,False,False,False,False,True,True
011wwe23jk700001,龙驰路与龙鼎大道路口,东进口直行,2,3,2,6,011wwe23j6700001,龙驰路与龙驰路路口,3,2,evening_peak,0.0605,0.0068,0.067,,,18.4,0.1049,,OTHER,False,False,False,False,True,True
011wwe23jk700001,龙驰路与龙鼎大道路口,南进口左转,4,5,1,6,011wwe23j6700001,龙驰路与龙驰路路口,3,1,evening_peak,0.4425,0.0048,0.4425,,,162.0,,,OTHER,False,False,False,,,False
011wwe23jk700001,龙驰路与龙鼎大道路口,南进口直行,4,5,2,0,011wwe23ju200001,龙翔路与龙鼎大道路口,5,2,evening_peak,0.319,0.0095,0.319,,,116.8,0.283,,WEAK_TYPE1,False,False,False,False,True,True
011wwe23jk700001,龙驰路与龙鼎大道路口,西进口左转,6,7,1,0,011wwe23ju200001,龙翔路与龙鼎大道路口,5,1,evening_peak,0.1959,0.0666,0.2646,,,45.6,,,OTHER,False,False,False,,,False
011wwe23jk700001,龙驰路与龙鼎大道路口,西进口直行,6,7,2,2,011wwe23jqg00001,龙驰路与无名道路路口,7,2,evening_peak,0.0885,0.0142,0.1108,,,20.6,0.0697,,OTHER,False,False,False,False,True,True
011wwe23jqg00001,龙驰路与无名道路路口,北进口左转,0,1,1,2,011wwe23m9000001,龙驰路与奥体东路路口,7,1,evening_peak,0.0057,0.0001,0.0186,,,1.4,,,OTHER,False,False,False,,,False
011wwe23jqg00001,龙驰路与无名道路路口,东进口直行,2,3,2,6,011wwe23jk700001,龙驰路与龙鼎大道路口,3,2,evening_peak,0.0611,0.0057,0.0977,,,18.0,0.0605,,OTHER,False,False,False,False,True,True
011wwe23jqg00001,龙驰路与无名道路路口,西进口左转,6,7,1,0,011wwe23jwr00001,龙翔路与无名道路路口,5,1,evening_peak,0.0169,0.0002,0.114,,,5.2,0.0105,,OTHER,False,False,False,False,True,True
011wwe23jqg00001,龙驰路与无名道路路口,西进口直行,6,7,2,2,011wwe23m9000001,龙驰路与奥体东路路口,7,2,evening_peak,0.0697,0.0076,0.334,,,21.4,,,OTHER,False,False,False,,,False
011wwe23ju200001,龙翔路与龙鼎大道路口,北进口左转,0,1,1,2,011wwe23jwr00001,龙翔路与无名道路路口,7,1,evening_peak,0.0754,0.0039,0.0956,,,14.2,0.0,,OTHER,False,False,False,False,True,True
011wwe23ju200001,龙翔路与龙鼎大道路口,北进口直行,0,1,2,4,011wwe23jk700001,龙驰路与龙鼎大道路口,1,2,evening_peak,0.8755,0.0505,0.8755,,,164.8,0.3152,,TYPE1_POINT,True,False,False,False,True,True
011wwe23ju200001,龙翔路与龙鼎大道路口,东进口左转,2,3,1,4,011wwe23jk700001,龙驰路与龙鼎大道路口,1,1,evening_peak,0.0769,0.0066,0.0777,,,19.0,0.0624,,OTHER,False,False,False,False,True,True
011wwe23jwr00001,龙翔路与无名道路路口,北进口左转,0,1,1,2,011wwe23mb200001,百合东路与规划路路口,7,1,evening_peak,0.0148,0.0002,0.2023,,,3.2,0.1423,,OTHER,False,False,False,False,True,True
011wwe23jwr00001,龙翔路与无名道路路口,北进口直行,0,1,2,4,011wwe23jqg00001,龙驰路与无名道路路口,1,2,evening_peak,0.0306,0.0004,0.0371,,,6.6,0.0121,,OTHER,False,False,False,False,True,True
011wwe23jwr00001,龙翔路与无名道路路口,东进口左转,2,3,1,4,011wwe23jqg00001,龙驰路与无名道路路口,1,1,evening_peak,0.0,0.0,0.0774,,,,0.0057,,OTHER,False,False,False,False,True,True
011wwe23jwr00001,龙翔路与无名道路路口,东进口直行,2,3,2,6,011wwe23ju200001,龙翔路与龙鼎大道路口,3,2,evening_peak,0.1532,0.0037,0.4787,,,38.4,,,OTHER,False,False,False,,,False
011wwe23jwr00001,龙翔路与无名道路路口,南进口左转,4,5,1,6,011wwe23ju200001,龙翔路与龙鼎大道路口,3,1,evening_peak,0.0105,0.0001,0.0469,,,2.6,0.0769,,OTHER,False,False,False,False,True,True
011wwe23jwr00001,龙翔路与无名道路路口,西进口直行,6,7,2,2,011wwe23mb200001,百合东路与规划路路口,7,2,evening_peak,0.2646,0.0025,0.2646,,,65.4,,,OTHER,False,False,False,,,False
011wwe23m9000001,龙驰路与奥体东路路口,东南进口直行,3,4,2,7,011wwe23mb200001,百合东路与规划路路口,4,2,evening_peak,0.0742,0.0008,0.4248,,,13.2,,,OTHER,False,False,False,,,False
011wwe23m9000001,龙驰路与奥体东路路口,西北进口直行,7,8,2,3,011wwe23kef00001,规划四路与奥体东路路口,8,2,evening_peak,0.1872,0.0116,0.1993,,,34.0,0.0142,,OTHER,False,False,False,False,True,True
011wwe23mb200001,百合东路与规划路路口,西进口左转,6,7,1,0,011wwe23q0h00001,芳华路与奥体东路路口,5,1,evening_peak,0.1423,0.0033,0.1502,,,35.8,0.0,,OTHER,False,False,False,False,True,True
011wwe23nsq00001,龙兴路与龙鼎大道路口,北进口左转,0,1,1,2,011wwe23nxy00001,百合东路与老石沟路路口,7,1,evening_peak,0.0506,0.0159,0.0506,,,37.4,0.0735,,OTHER,False,False,False,False,True,True
011wwe23nsq00001,龙兴路与龙鼎大道路口,北进口直行,0,1,2,4,011wwe23nhk00001,规划路与龙鼎大道路口,1,2,evening_peak,0.0899,0.0431,0.4288,,,66.4,,,OTHER,False,False,False,,,False
011wwe23nsq00001,龙兴路与龙鼎大道路口,东进口左转,2,3,1,4,011wwe23nhk00001,规划路与龙鼎大道路口,1,1,evening_peak,0.0695,0.0088,0.1306,,,30.2,,,OTHER,False,False,False,,,False
011wwe23nsq00001,龙兴路与龙鼎大道路口,南进口直行,4,5,2,0,011wwe23pum00001,龙奥南路与龙洞立交桥路口,5,2,evening_peak,0.1101,0.0561,0.1761,,,36.5,0.0331,,OTHER,False,False,False,False,True,True
011wwe23nxy00001,百合东路与老石沟路路口,北进口直行,0,1,2,4,011wwe23q8000001,奥体东路与奥体东路路口,1,2,evening_peak,0.2214,0.0195,1.0696,,,23.8,0.284,,OTHER,False,False,False,False,True,True
011wwe23nxy00001,百合东路与老石沟路路口,南进口左转,4,5,1,6,011wwe23nsq00001,龙兴路与龙鼎大道路口,3,1,evening_peak,0.0718,0.0015,0.2062,,,7.8,0.0695,,OTHER,False,False,False,False,True,True
011wwe23nxy00001,百合东路与老石沟路路口,南进口直行,4,5,2,0,011wwe23nzg00001,商业北街与百合东路路口,5,2,evening_peak,0.3664,0.0268,0.4806,,,39.8,0.3747,,WEAK_TYPE1,False,False,False,False,True,True
011wwe23nxy00001,百合东路与老石沟路路口,西进口左转,6,7,1,0,011wwe23nzg00001,商业北街与百合东路路口,5,1,evening_peak,0.0735,0.0058,0.1167,,,32.0,0.0211,,OTHER,False,False,False,False,True,True
011wwe23nzg00001,商业北街与百合东路路口,北进口直行,0,1,2,4,011wwe23nxy00001,百合东路与老石沟路路口,1,2,evening_peak,0.0387,0.0013,0.0764,,,7.6,0.2214,,OTHER,False,False,False,False,True,True
011wwe23pcy00001,龙奥南路与龙奥西路路口,北进口左转,0,1,1,2,011wwe23pum00001,龙奥南路与龙洞立交桥路口,7,1,evening_peak,0.2203,0.0244,0.488,0.504,0.504,45.5,0.0064,0.6367,OTHER,False,False,False,False,True,True
011wwe23pru00001,奥体东路与百合东路路口,南进口直行,4,5,2,0,011wwe23rbm00001,奥体东路与龙奥南路路口,5,2,evening_peak,0.4047,0.0476,0.5746,,,51.0,0.1293,0.6087,WEAK_TYPE1,False,False,False,False,True,True
011wwe23pum00001,龙奥南路与龙洞立交桥路口,东进口左转,2,3,1,4,011wwe23nsq00001,龙兴路与龙鼎大道路口,1,1,evening_peak,0.2718,0.1291,0.3282,1.2,1.2,65.6,0.0506,,TYPE1_POINT,False,True,True,False,True,True
011wwe23pum00001,龙奥南路与龙洞立交桥路口,东进口直行,2,3,2,6,011wwe23pcy00001,龙奥南路与龙奥西路路口,3,2,evening_peak,0.2818,0.0384,0.8237,,,68.0,0.0867,0.0,OTHER,False,False,False,False,True,True
011wwe23pum00001,龙奥南路与龙洞立交桥路口,南进口左转,4,5,1,6,011wwe23pcy00001,龙奥南路与龙奥西路路口,3,1,evening_peak,0.0938,0.0302,0.119,1.1586,1.1586,69.2,0.0959,0.0,TYPE1_POINT,False,True,True,False,True,True
011wwe23pum00001,龙奥南路与龙洞立交桥路口,西进口直行,6,7,2,2,011wwe23pyv00001,龙奥东路与龙洞立交桥路口,7,2,evening_peak,0.0475,0.0067,0.0822,0.2694,0.2694,13.4,0.1955,0.0,OTHER,False,False,False,False,True,True
011wwe23px600001,旅游路与龙洞立交桥路口,西进口直行,6,7,2,2,011wwe23r8b00001,旅游路与旅游路路口,7,2,evening_peak,0.0016,0.0001,0.0135,,,1.8,0.896,1.4706,OTHER,False,False,False,True,False,True
011wwe23pyv00001,龙奥东路与龙洞立交桥路口,北进口左转,0,1,1,2,011wwe23rbm00001,奥体东路与龙奥南路路口,7,1,evening_peak,0.0665,0.0077,0.0665,1.128,1.128,30.0,0.1645,0.0,TYPE1_POINT,False,True,True,False,True,True
011wwe23pyv00001,龙奥东路与龙洞立交桥路口,西进口左转,6,7,1,0,011wwe290wy00001,龙奥东路与龙奥北路路口,5,1,evening_peak,0.2595,0.024,0.2595,,0.169,72.2,0.1442,1.1317,OTHER,False,False,False,True,False,True
011wwe23pyv00001,龙奥东路与龙洞立交桥路口,西进口直行,6,7,2,2,011wwe23rbm00001,奥体东路与龙奥南路路口,7,2,evening_peak,0.1955,0.0629,0.3486,,0.169,54.4,,,OTHER,False,False,False,,,False
011wwe23q0h00001,芳华路与奥体东路路口,北进口直行,0,1,2,4,011wwe23mb200001,百合东路与规划路路口,1,2,evening_peak,0.0414,0.0004,0.697,,,9.2,0.0175,,OTHER,False,False,False,False,True,True
011wwe23q0h00001,芳华路与奥体东路路口,南进口直行,4,5,2,0,011wwe23q8000001,奥体东路与奥体东路路口,5,2,evening_peak,0.0332,0.0008,0.0822,,,7.6,0.0939,,OTHER,False,False,False,False,True,True
011wwe23q0h00001,芳华路与奥体东路路口,西进口左转,6,7,1,0,011wwe23q8000001,奥体东路与奥体东路路口,5,1,evening_peak,0.1013,0.0065,0.2061,,,22.8,0.0,,OTHER,False,False,False,False,True,True
011wwe23q8000001,奥体东路与奥体东路路口,北进口直行,0,1,2,4,011wwe23q0h00001,芳华路与奥体东路路口,1,2,evening_peak,0.284,0.0343,0.284,,,32.8,0.0414,,OTHER,False,False,False,False,True,True
011wwe23q8000001,奥体东路与奥体东路路口,东进口左转,2,3,1,4,011wwe23q0h00001,芳华路与奥体东路路口,1,1,evening_peak,0.0987,0.0046,0.3833,,,6.8,,,OTHER,False,False,False,,,False
011wwe23q8000001,奥体东路与奥体东路路口,南进口直行,4,5,2,0,011wwe23nxy00001,百合东路与老石沟路路口,5,2,evening_peak,0.0939,0.0136,0.1951,,,20.4,0.3664,,OTHER,False,False,False,False,True,True
011wwe23r8b00001,旅游路与旅游路路口,东进口直行,2,3,2,6,011wwe23px700001,旅游路与龙洞立交桥路口,3,2,evening_peak,0.53,0.1157,0.53,1.6716,1.6716,203.0,0.1134,,TYPE1_POINT,False,True,True,False,True,True
011wwe23rbm00001,奥体东路与龙奥南路路口,南进口左转,4,5,1,6,011wwe23pyv00001,龙奥东路与龙洞立交桥路口,3,1,evening_peak,0.165,0.0202,0.2536,0.5102,0.5102,51.8,,0.0,OTHER,False,False,False,,,False
011wwe23rbm00001,奥体东路与龙奥南路路口,南进口直行,4,5,2,0,011wwe2929q00001,奥体东路与龙奥北路路口,5,2,evening_peak,0.1293,0.0275,0.1733,0.6087,0.6087,40.6,,1.8578,OTHER,False,False,False,,,False
011wwe23rbm00001,奥体东路与龙奥南路路口,西进口左转,6,7,1,0,011wwe2929q00001,奥体东路与龙奥北路路口,5,1,evening_peak,0.1645,0.0302,0.3505,,0.3,21.4,,2.6,OTHER,False,False,False,,,False
011wwe2800600001,二环东路辅路与经十路路口,北进口左转,0,1,1,2,011wwe2800g00001,二环东路与经十路路口,7,1,evening_peak,0.2076,0.0074,0.2528,,,13.8,0.1856,,OTHER,False,False,False,False,True,True
011wwe2800600001,二环东路辅路与经十路路口,北进口直行,0,1,2,4,011wwe0rzpp00002,二环东路辅路与燕山立交桥路口,1,2,evening_peak,0.6982,0.1528,0.8246,,,46.4,0.0359,,WEAK_TYPE1,False,False,False,False,True,True
011wwe2800600001,二环东路辅路与经十路路口,西进口直行,6,7,2,2,011wwe2800g00001,二环东路与经十路路口,7,2,evening_peak,0.3912,0.1622,0.9342,,,74.2,0.3132,,WEAK_TYPE1,False,False,False,False,True,True
011wwe2800g00001,二环东路与经十路路口,南进口直行,4,5,2,0,011wwe2801n00001,二环东路辅路与经十路路口,5,2,evening_peak,0.0588,0.0027,0.1212,,,16.0,0.7407,,OTHER,False,False,False,False,True,True
011wwe2800g00001,二环东路与经十路路口,西进口左转,6,7,1,0,011wwe2801n00001,二环东路辅路与经十路路口,5,1,evening_peak,0.1856,0.0128,0.2784,,,12.8,0.5999,,OTHER,False,False,False,False,True,True
011wwe2800g00001,二环东路与经十路路口,西进口直行,6,7,2,2,011wwe2827q00001,浆水泉路与经十路路口,7,2,evening_peak,0.3132,0.0614,1.891,,,21.6,0.1021,,WEAK_TYPE1,False,False,False,False,True,True
011wwe2800q00001,二环东路辅路与经十路路口,北进口直行,0,1,2,4,011wwe2800600001,二环东路辅路与经十路路口,1,2,evening_peak,0.1813,0.0777,0.9441,,,67.6,0.6982,,OTHER,False,False,False,False,True,True
011wwe2800q00001,二环东路辅路与经十路路口,东进口左转,2,3,1,4,011wwe2800600001,二环东路辅路与经十路路口,1,1,evening_peak,0.1326,0.0063,0.5535,,,9.2,0.2076,,OTHER,False,False,False,False,True,True
011wwe2800q00001,二环东路辅路与经十路路口,东进口直行,2,3,2,6,011wwe0xb5g00001,燕子山路与经十路路口,3,2,evening_peak,0.1989,0.0563,1.9645,,,13.8,,,OTHER,False,False,False,,,False
011wwe2801n00001,二环东路辅路与经十路路口,东进口直行,2,3,2,6,011wwe2800q00001,二环东路辅路与经十路路口,3,2,evening_peak,0.0552,0.0131,0.0552,,,84.6,0.1989,,OTHER,False,False,False,False,True,True
011wwe2801n00001,二环东路辅路与经十路路口,南进口左转,4,5,1,6,011wwe2800q00001,二环东路辅路与经十路路口,3,1,evening_peak,0.5999,0.0345,0.8968,,,39.2,0.1326,,WEAK_TYPE1,False,False,False,False,True,True
011wwe2801n00001,二环东路辅路与经十路路口,南进口直行,4,5,2,0,011wwe280c300001,二环东路辅路与窑头路路口,5,2,evening_peak,0.7407,0.194,1.6162,,,48.4,0.3955,1.0316,WEAK_TYPE2,False,False,False,True,False,True
011wwe280bc00001,二环东路辅路与文化东路路口,北进口左转,0,1,1,2,011wwe280c300001,二环东路辅路与窑头路路口,7,1,evening_peak,0.0365,0.0011,0.1002,,,13.4,0.4169,,OTHER,False,False,False,False,True,True
011wwe280bc00001,二环东路辅路与文化东路路口,北进口直行,0,1,2,4,011wwe2800q00001,二环东路辅路与经十路路口,1,2,evening_peak,0.4001,0.0657,0.4774,,,147.0,0.1813,,WEAK_TYPE1,False,False,False,False,True,True
011wwe280bc00001,二环东路辅路与文化东路路口,东进口左转,2,3,1,4,011wwe2800q00001,二环东路辅路与经十路路口,1,1,evening_peak,0.3606,0.025,0.6655,,,22.0,,,OTHER,False,False,False,,,False
011wwe280bc00001,二环东路辅路与文化东路路口,西进口直行,6,7,2,2,011wwe280c300001,二环东路辅路与窑头路路口,7,2,evening_peak,0.2593,0.1018,0.2913,,,76.0,0.5002,,OTHER,False,False,False,False,True,True
011wwe280c300001,二环东路辅路与窑头路路口,东进口直行,2,3,2,6,011wwe280bc00001,二环东路辅路与文化东路路口,3,2,evening_peak,1.1313,0.1818,1.1313,,,183.4,0.4721,,TYPE1_POINT,True,False,False,False,True,True
011wwe280c300001,二环东路辅路与窑头路路口,南进口左转,4,5,1,6,011wwe280bc00001,二环东路辅路与文化东路路口,3,1,evening_peak,0.0265,0.0005,0.2603,,,9.6,0.3606,,OTHER,False,False,False,False,True,True
011wwe280c300001,二环东路辅路与窑头路路口,南进口直行,4,5,2,0,011wwe2813t00001,二环东路与甸新南路路口,5,2,evening_peak,0.3955,0.0555,0.3955,1.0316,1.0316,143.4,0.5131,0.0,TYPE1_POINT,False,True,True,False,True,True
011wwe280c300001,二环东路辅路与窑头路路口,西进口左转,6,7,1,0,011wwe2813t00001,二环东路与甸新南路路口,5,1,evening_peak,0.4169,0.0237,0.4169,,,26.0,0.0918,0.0,WEAK_TYPE1,False,False,False,False,True,True
011wwe280c300001,二环东路辅路与窑头路路口,西进口直行,6,7,2,2,011wwe282ex00001,浆水泉路与窑头路路口,7,2,evening_peak,0.5002,0.0838,1.6835,,,31.2,,,OTHER,False,False,False,,,False
011wwe2813t00001,二环东路与甸新南路路口,北进口直行,0,1,2,4,011wwe280bc00001,二环东路辅路与文化东路路口,1,2,evening_peak,0.363,0.0484,0.4675,,0.3696,95.8,0.4001,,WEAK_TYPE1,False,False,False,False,True,True
011wwe2813t00001,二环东路与甸新南路路口,南进口直行,4,5,2,0,011wwe281cy00001,二环东路与和平路路口,5,2,evening_peak,0.5131,0.0621,0.5131,,0.3617,187.8,0.1844,,WEAK_TYPE1,False,False,False,False,True,True
011wwe2813t00001,二环东路与甸新南路路口,西进口左转,6,7,1,0,011wwe281cy00001,二环东路与和平路路口,5,1,evening_peak,0.2626,0.0626,0.747,0.8471,0.8471,29.6,0.0979,,OTHER,False,False,False,False,True,True
011wwe281bq00001,和平路与甸新东路路口,北进口左转,0,1,1,2,011wwe281cy00001,二环东路与和平路路口,7,1,evening_peak,0.5512,0.0198,0.5512,,0.15,196.6,0.1646,,WEAK_TYPE1,False,False,False,False,True,True
011wwe281bq00001,和平路与甸新东路路口,东进口直行,2,3,2,6,011wwe0xcun00001,和平路与燕子山路路口,3,2,evening_peak,0.3429,0.1174,0.6222,0.94,0.94,47.4,0.1091,,TYPE1_POINT,False,True,True,False,True,True
011wwe281bq00001,和平路与甸新东路路口,南进口左转,4,5,1,6,011wwe0xcun00001,和平路与燕子山路路口,3,1,evening_peak,0.1548,0.0019,0.1548,,0.15,32.0,0.049,,OTHER,False,False,False,False,True,True
011wwe281bq00001,和平路与甸新东路路口,西进口直行,6,7,2,2,011wwe281cy00001,二环东路与和平路路口,7,2,evening_peak,0.1086,0.0539,0.2871,1.587,1.587,59.0,0.354,,TYPE1_POINT,False,True,True,False,True,True
011wwe281cy00001,二环东路与和平路路口,北进口左转,0,1,1,2,011wwe283cs00001,和平东路与姚家路路口,7,1,evening_peak,0.3348,0.1004,0.3348,,,51.8,0.0281,0.7886,WEAK_TYPE1,False,False,False,False,True,True
011wwe281cy00001,二环东路与和平路路口,东进口直行,2,3,2,6,011wwe281bq00001,和平路与甸新东路路口,3,2,evening_peak,0.8038,0.1604,1.2477,,,65.2,0.3429,0.94,TYPE2_LINE,True,False,False,True,False,True
011wwe281cy00001,二环东路与和平路路口,南进口左转,4,5,1,6,011wwe281bq00001,和平路与甸新东路路口,3,1,evening_peak,0.0979,0.018,0.3596,,,31.9,0.0926,0.5856,OTHER,False,False,False,False,True,True
011wwe281cy00001,二环东路与和平路路口,南进口直行,4,5,2,0,011wwe2846w00001,二环东路出口与二环东路辅路路口,5,2,evening_peak,0.1844,0.0673,0.2332,,,60.1,0.11,,OTHER,False,False,False,False,True,True
011wwe281cy00001,二环东路与和平路路口,西进口左转,6,7,1,0,011wwe2846w00001,二环东路出口与二环东路辅路路口,5,1,evening_peak,0.1646,0.0399,0.2304,,,22.5,,,OTHER,False,False,False,,,False
011wwe281cy00001,二环东路与和平路路口,西进口直行,6,7,2,2,011wwe283cs00001,和平东路与姚家路路口,7,2,evening_peak,0.354,0.0341,0.4798,,,48.4,0.1211,0.3771,WEAK_TYPE1,False,False,False,False,True,True
011wwe2827q00001,浆水泉路与经十路路口,北进口左转,0,1,1,2,011wwe288ct00001,经十路辅路与洪山路路口,7,1,evening_peak,0.5491,0.1462,0.5911,,,36.6,0.0338,0.3474,WEAK_TYPE1,False,False,False,False,True,True
011wwe2827q00001,浆水泉路与经十路路口,南进口直行,4,5,2,0,011wwe282e300001,浆水泉路与经十路路口,5,2,evening_peak,0.1897,0.077,0.4111,0.3328,0.3328,62.4,0.4819,,OTHER,False,False,False,False,True,True
011wwe2827q00001,浆水泉路与经十路路口,西进口左转,6,7,1,0,011wwe282e300001,浆水泉路与经十路路口,5,1,evening_peak,0.0375,0.0062,0.0465,,,48.0,0.5451,,OTHER,False,False,False,False,True,True
011wwe2827q00001,浆水泉路与经十路路口,西进口直行,6,7,2,2,011wwe288ct00001,经十路辅路与洪山路路口,7,2,evening_peak,0.1021,0.0216,0.1021,,,130.8,0.1309,1.5714,OTHER,False,False,False,True,False,True
011wwe282e300001,浆水泉路与经十路路口,北进口直行,0,1,2,4,011wwe2827q00001,浆水泉路与经十路路口,1,2,evening_peak,0.6452,0.2992,0.6452,,,68.0,0.7051,,WEAK_TYPE1,False,False,False,False,True,True
011wwe282e300001,浆水泉路与经十路路口,东进口左转,2,3,1,4,011wwe2827q00001,浆水泉路与经十路路口,1,1,evening_peak,0.0914,0.0095,0.3212,,,39.2,0.5491,,OTHER,False,False,False,False,True,True
011wwe282e300001,浆水泉路与经十路路口,东进口直行,2,3,2,6,011wwe2801n00001,二环东路辅路与经十路路口,3,2,evening_peak,0.1618,0.0568,0.2298,,,69.4,0.0552,,OTHER,False,False,False,False,True,True
011wwe282e300001,浆水泉路与经十路路口,南进口左转,4,5,1,6,011wwe2801n00001,二环东路辅路与经十路路口,3,1,evening_peak,0.5451,0.1521,0.8673,,,36.2,,,OTHER,False,False,False,,,False
011wwe282e300001,浆水泉路与经十路路口,南进口直行,4,5,2,0,011wwe282ex00001,浆水泉路与窑头路路口,5,2,evening_peak,0.4819,0.2008,0.8568,,,32.0,1.8853,0.0,WEAK_TYPE2,False,False,False,True,False,True
011wwe282ex00001,浆水泉路与窑头路路口,北进口直行,0,1,2,4,011wwe282e300001,浆水泉路与经十路路口,1,2,evening_peak,0.3443,0.1048,0.3935,1.0071,1.0071,35.7,0.6452,,TYPE1_POINT,False,True,True,False,True,True
011wwe282ex00001,浆水泉路与窑头路路口,南进口直行,4,5,2,0,011wwe2835z00001,姚家南路与浆水泉路路口,5,2,evening_peak,1.8853,0.1989,1.8853,,0.1429,190.4,,,UNKNOWN_DOWNSTREAM,True,False,False,,,False
011wwe282ex00001,浆水泉路与窑头路路口,西进口左转,6,7,1,0,011wwe2835z00001,姚家南路与浆水泉路路口,5,1,evening_peak,0.0372,0.0047,0.0577,1.4306,1.4306,45.9,,,UNKNOWN_DOWNSTREAM,False,True,True,,,False
011wwe283cs00001,和平东路与姚家路路口,西进口直行,6,7,2,2,011wwe283uh00001,姚家街与姚家路路口,7,2,evening_peak,0.1211,0.0179,0.1211,0.3771,0.3771,120.8,0.2112,1.0973,OTHER,False,False,False,True,False,True
011wwe283uh00001,姚家街与姚家路路口,北进口左转,0,1,1,2,011wwe283z600001,姚家路与文博西路路口,7,1,evening_peak,0.0587,0.004,0.0587,,1.0714,21.0,0.0531,0.0,OTHER,False,False,False,False,True,True
011wwe283uh00001,姚家街与姚家路路口,东进口直行,2,3,2,6,011wwe283cs00001,和平东路与姚家路路口,3,2,evening_peak,0.8679,0.2027,2.1898,,0.4286,91.0,0.4781,0.0686,TYPE1_POINT,True,False,False,False,True,True
011wwe283uh00001,姚家街与姚家路路口,南进口左转,4,5,1,6,011wwe283cs00001,和平东路与姚家路路口,3,1,evening_peak,0.0725,0.0188,0.1354,0.9714,0.9714,28.8,0.061,0.7714,TYPE1_POINT,False,True,True,False,True,True
011wwe283uh00001,姚家街与姚家路路口,西进口直行,6,7,2,2,011wwe283z600001,姚家路与文博西路路口,7,2,evening_peak,0.2112,0.0411,0.2202,1.0973,1.0973,61.5,0.0889,0.0,TYPE1_POINT,False,True,True,False,True,True
011wwe283z600001,姚家路与文博西路路口,北进口左转,0,1,1,2,011wwe289c900001,姚家路与泺邑路路口,7,1,evening_peak,0.2613,0.0081,1.0228,0.098,0.3243,25.6,0.0697,0.0,OTHER,False,False,False,False,True,True
011wwe283z600001,姚家路与文博西路路口,西进口左转,6,7,1,0,011wwe286rw00001,解放东路与文博西路路口,5,1,evening_peak,0.0531,0.0059,0.0986,,0.3243,20.8,0.0249,0.7692,OTHER,False,False,False,False,True,True
011wwe283z600001,姚家路与文博西路路口,西进口直行,6,7,2,2,011wwe289c900001,姚家路与泺邑路路口,7,2,evening_peak,0.0889,0.0266,0.5497,,0.3243,34.8,0.1451,0.0,OTHER,False,False,False,False,True,True
011wwe2846n00001,二环东路辅路与二环东路辅路路口,北进口直行,0,1,2,4,011wwe281cy00001,二环东路与和平路路口,1,2,evening_peak,0.2164,0.0253,0.5442,,,27.2,0.5222,,OTHER,False,False,False,False,True,True
011wwe2846w00001,二环东路出口与二环东路辅路路口,南进口直行,4,5,2,0,011wwe284fk00001,二环东路与解放路路口,5,2,evening_peak,0.11,0.0182,0.1952,,,35.4,0.215,1.6396,OTHER,False,False,False,True,False,True
011wwe284bk00002,甸新东路与解放路路口,东进口直行,2,3,2,6,011wwe0xfuh00001,燕子山路与解放路路口,3,2,evening_peak,0.3574,0.0469,0.6982,,,78.0,0.1784,,WEAK_TYPE1,False,False,False,False,True,True
